news_id	publish_time
N12052	2019-11-10 20:02:22
N12054	2019-11-13 09:33:09
N12055	2019-11-10 08:32:45
N12059	2019-11-12 15:00:29
N1206	2019-11-09 00:50:13
N12062	2019-11-09 05:29:59
N12064	2019-11-09 04:34:50
N12071	2019-11-12 23:36:50
N12078	2019-11-14 12:26:15
N12079	2019-11-12 14:30:17
N12082	2019-11-15 08:05:17
N12083	2019-11-11 08:43:56
N12085	2019-11-11 06:25:21
N12087	2019-11-09 05:59:11
N12088	2019-11-09 07:34:49
N12091	2019-11-11 20:23:29
N12092	2019-11-11 16:34:24
N12095	2019-11-14 08:41:49
N1210	2019-11-10 11:25:32
N12109	2019-11-10 12:51:57
N1211	2019-11-12 14:03:42
N12112	2019-11-11 23:00:01
N12118	2019-11-10 07:41:51
N12120	2019-11-14 10:45:10
N12124	2019-11-13 17:15:20
N12125	2019-11-13 13:41:59
N12126	2019-11-09 16:20:52
N12127	2019-11-14 06:36:52
N12129	2019-11-11 06:17:48
N12135	2019-11-11 10:22:01
N12136	2019-11-15 11:44:22
N12137	2019-11-12 08:11:00
N12138	2019-11-13 20:46:17
N12139	2019-11-11 02:39:50
N12140	2019-11-09 16:48:56
N12146	2019-11-14 18:05:40
N12149	2019-11-13 07:01:28
N1215	2019-11-09 02:04:34
N12152	2019-11-12 04:24:00
N12153	2019-11-12 04:58:40
N12155	2019-11-12 11:06:33
N12156	2019-11-15 09:16:10
N12160	2019-11-09 00:57:46
N12162	2019-11-12 20:56:12
N12164	2019-11-14 11:01:01
N12166	2019-11-14 03:15:16
N12168	2019-11-09 03:04:54
N12169	2019-11-11 06:51:43
N12171	2019-11-15 11:02:49
N12174	2019-11-12 16:33:27
N12179	2019-11-11 03:17:57
N12180	2019-11-14 20:19:37
N12181	2019-11-12 06:29:54
N12182	2019-11-10 16:34:45
N12190	2019-11-14 01:14:31
N12191	2019-11-11 08:32:32
N12199	2019-11-09 11:59:19
N12204	2019-11-11 09:54:06
N12205	2019-11-12 13:31:27
N12208	2019-11-12 14:23:51
N12213	2019-11-11 04:28:48
N12214	2019-11-14 08:01:30
N12216	2019-11-15 03:23:05
N12218	2019-11-15 08:08:37
N1222	2019-11-11 12:18:28
N12224	2019-11-15 13:06:58
N12229	2019-11-12 04:10:10
N12232	2019-11-11 10:23:16
N12234	2019-11-12 10:50:41
N12239	2019-11-13 19:59:02
N1224	2019-11-13 02:15:42
N12240	2019-11-11 07:22:50
N12245	2019-11-09 19:08:59
N12250	2019-11-15 02:47:53
N12253	2019-11-15 02:49:50
N12254	2019-11-10 17:14:08
N12255	2019-11-14 10:36:53
N12257	2019-11-12 11:59:57
N12258	2019-11-12 07:04:28
N12259	2019-11-15 05:50:27
N12261	2019-11-13 11:48:32
N12262	2019-11-09 02:46:31
N12263	2019-11-13 04:04:12
N12265	2019-11-12 13:43:10
N1227	2019-11-09 04:11:09
N12271	2019-11-14 13:58:04
N1228	2019-11-14 06:53:38
N12280	2019-11-11 05:05:43
N12283	2019-11-09 00:11:40
N12284	2019-11-14 04:33:21
N12288	2019-11-15 08:42:39
N12290	2019-11-12 14:47:00
N12292	2019-11-15 08:40:43
N12295	2019-11-11 04:35:58
N12298	2019-11-11 07:15:20
N12299	2019-11-15 16:37:59
N123	2019-11-09 00:56:38
N1230	2019-11-12 10:05:33
N12300	2019-11-14 16:04:19
N12301	2019-11-09 01:07:24
N12302	2019-11-12 11:57:55
N12309	2019-11-11 04:41:31
N12312	2019-11-09 06:27:39
N12317	2019-11-12 08:55:07
N12319	2019-11-13 18:38:43
N12320	2019-11-14 16:20:15
N12321	2019-11-09 02:33:05
N12324	2019-11-11 10:30:10
N12325	2019-11-09 07:21:50
N12329	2019-11-11 16:31:14
N1233	2019-11-13 18:20:24
N12330	2019-11-13 21:17:19
N12338	2019-11-12 23:55:42
N1234	2019-11-10 16:21:01
N12340	2019-11-12 15:34:39
N12343	2019-11-14 19:02:08
N12344	2019-11-15 06:32:36
N12345	2019-11-10 14:45:29
N12351	2019-11-11 05:28:28
N12354	2019-11-13 08:55:48
N12356	2019-11-14 16:15:17
N12359	2019-11-15 22:53:44
N1236	2019-11-11 06:48:38
N12362	2019-11-09 07:35:03
N12363	2019-11-11 06:42:40
N12364	2019-11-14 08:12:42
N12368	2019-11-11 05:31:46
N12371	2019-11-12 14:44:01
N12373	2019-11-09 04:16:43
N12374	2019-11-12 14:27:13
N12377	2019-11-12 19:37:03
N12379	2019-11-10 05:38:18
N1238	2019-11-11 07:00:30
N12380	2019-11-15 07:15:09
N12382	2019-11-09 18:21:38
N12386	2019-11-09 08:55:37
N12387	2019-11-09 12:50:42
N12390	2019-11-10 13:43:06
N12391	2019-11-15 17:46:55
N12392	2019-11-13 15:00:04
N12394	2019-11-09 13:14:37
N1240	2019-11-09 11:57:01
N12403	2019-11-14 16:53:53
N12406	2019-11-12 07:57:15
N12408	2019-11-09 16:36:16
N12409	2019-11-15 07:22:49
N12410	2019-11-15 10:38:27
N12414	2019-11-12 13:05:01
N12415	2019-11-10 08:14:45
N12416	2019-11-10 17:19:47
N12420	2019-11-09 03:09:48
N12424	2019-11-11 19:38:41
N12427	2019-11-09 07:52:58
N12428	2019-11-14 05:36:21
N12429	2019-11-10 08:08:11
N12430	2019-11-10 12:50:50
N12433	2019-11-15 21:46:17
N12436	2019-11-14 15:31:59
N1244	2019-11-13 08:56:15
N12445	2019-11-13 16:11:17
N12446	2019-11-13 19:22:07
N12457	2019-11-09 05:21:21
N12465	2019-11-09 00:03:28
N12472	2019-11-14 12:11:12
N12476	2019-11-13 10:05:13
N12477	2019-11-14 03:45:14
N12478	2019-11-11 07:31:03
N12480	2019-11-11 11:53:58
N12481	2019-11-14 10:17:06
N12484	2019-11-09 16:43:29
N12488	2019-11-15 04:44:08
N12490	2019-11-10 06:16:44
N12492	2019-11-11 06:24:56
N12493	2019-11-12 10:45:49
N12498	2019-11-10 13:20:48
N125	2019-11-09 02:46:31
N1250	2019-11-11 12:42:23
N12502	2019-11-09 14:20:53
N12508	2019-11-10 10:59:57
N12511	2019-11-14 07:51:32
N12512	2019-11-12 20:31:06
N12517	2019-11-14 16:05:08
N12518	2019-11-15 16:01:41
N1252	2019-11-13 10:02:28
N12520	2019-11-12 07:48:48
N12523	2019-11-09 00:06:44
N12525	2019-11-11 10:04:39
N12526	2019-11-13 04:17:07
N12528	2019-11-11 12:39:40
N1253	2019-11-09 20:12:51
N12536	2019-11-14 03:13:46
N12537	2019-11-11 17:34:46
N12538	2019-11-14 14:01:23
N12539	2019-11-13 15:22:17
N12541	2019-11-10 14:45:29
N12542	2019-11-12 05:02:56
N12543	2019-11-14 09:23:43
N12544	2019-11-09 00:36:31
N12547	2019-11-15 03:51:05
N12548	2019-11-13 06:58:17
N12549	2019-11-09 04:27:12
N1255	2019-11-12 11:41:42
N12551	2019-11-12 13:33:09
N12552	2019-11-10 05:58:49
N12553	2019-11-15 17:46:51
N1256	2019-11-10 06:04:53
N12563	2019-11-14 14:22:56
N12567	2019-11-11 08:08:03
N1257	2019-11-13 12:10:32
N12570	2019-11-15 13:41:40
N12574	2019-11-09 05:58:30
N12576	2019-11-13 13:23:46
N12577	2019-11-09 23:35:55
N12579	2019-11-09 09:49:22
N12583	2019-11-12 19:33:26
N12586	2019-11-12 17:49:57
N12588	2019-11-14 19:43:32
N12589	2019-11-09 16:48:56
N12592	2019-11-12 05:39:48
N12593	2019-11-13 17:05:09
N12595	2019-11-10 16:49:03
N12596	2019-11-15 15:22:39
N12598	2019-11-13 11:29:55
N12604	2019-11-11 11:44:38
N12606	2019-11-13 16:06:29
N12607	2019-11-14 11:34:18
N12608	2019-11-09 00:10:13
N12613	2019-11-09 08:28:01
N12616	2019-11-11 10:05:07
N12617	2019-11-10 07:36:55
N12621	2019-11-14 14:26:23
N12624	2019-11-13 09:50:18
N12627	2019-11-13 19:28:46
N12629	2019-11-13 01:19:27
N12635	2019-11-13 08:59:01
N12637	2019-11-11 04:11:11
N12639	2019-11-11 19:28:11
N12640	2019-11-13 16:31:24
N12641	2019-11-11 06:25:21
N1265	2019-11-12 16:40:26
N12655	2019-11-14 06:27:01
N12656	2019-11-13 13:41:59
N12663	2019-11-12 08:15:40
N12668	2019-11-11 12:51:09
N12669	2019-11-15 11:18:09
N12670	2019-11-10 09:59:02
N12674	2019-11-14 08:00:38
N12679	2019-11-09 03:12:09
N1268	2019-11-13 08:34:59
N12682	2019-11-14 04:51:25
N12683	2019-11-15 16:00:50
N12687	2019-11-13 17:38:52
N12688	2019-11-11 09:15:16
N12695	2019-11-09 12:22:58
N12696	2019-11-15 07:13:21
N1270	2019-11-10 12:38:30
N12701	2019-11-12 16:10:40
N12702	2019-11-13 11:23:38
N12703	2019-11-14 16:00:09
N12705	2019-11-11 08:22:50
N12706	2019-11-12 06:36:55
N12713	2019-11-15 04:36:24
N12714	2019-11-12 16:37:04
N12716	2019-11-14 07:20:12
N12721	2019-11-09 03:45:27
N12725	2019-11-10 17:55:32
N12729	2019-11-13 17:49:20
N1273	2019-11-10 21:03:34
N12730	2019-11-14 20:52:39
N12731	2019-11-12 08:11:15
N12736	2019-11-13 02:39:15
N12739	2019-11-09 00:59:42
N1274	2019-11-09 13:43:11
N12744	2019-11-11 15:55:24
N12746	2019-11-11 09:11:43
N12748	2019-11-11 16:50:53
N12750	2019-11-09 16:06:58
N12759	2019-11-09 00:36:31
N12761	2019-11-09 00:24:20
N12763	2019-11-12 07:00:22
N12765	2019-11-09 09:20:40
N12767	2019-11-10 16:03:21
N12769	2019-11-14 13:00:39
N12774	2019-11-13 14:51:27
N12778	2019-11-11 11:36:58
N12779	2019-11-09 16:33:20
N12780	2019-11-14 14:22:28
N12788	2019-11-15 09:42:56
N12799	2019-11-12 03:57:57
N12800	2019-11-10 16:10:03
N12806	2019-11-13 11:57:03
N12812	2019-11-15 12:05:09
N12813	2019-11-13 07:42:14
N12819	2019-11-11 17:08:26
N12823	2019-11-15 13:54:33
N12831	2019-11-09 00:02:50
N12835	2019-11-11 12:47:06
N12838	2019-11-12 06:18:01
N12839	2019-11-12 20:38:07
N12842	2019-11-12 16:49:55
N12843	2019-11-15 16:06:57
N12844	2019-11-09 04:28:20
N12848	2019-11-13 14:57:02
N12850	2019-11-09 16:48:56
N12851	2019-11-09 09:55:24
N12852	2019-11-12 08:53:22
N12853	2019-11-11 06:15:34
N12854	2019-11-09 14:51:15
N12855	2019-11-09 17:46:26
N12869	2019-11-09 01:29:13
N1287	2019-11-13 20:46:17
N12871	2019-11-14 05:35:43
N12872	2019-11-14 08:27:13
N12873	2019-11-13 19:45:06
N12874	2019-11-11 11:24:57
N12877	2019-11-09 07:54:04
N12880	2019-11-13 08:43:50
N12886	2019-11-14 16:47:48
N12888	2019-11-10 05:01:12
N1289	2019-11-12 17:35:57
N12891	2019-11-14 08:41:49
N12893	2019-11-12 15:25:13
N1290	2019-11-09 05:42:42
N12902	2019-11-15 16:42:38
N12905	2019-11-09 06:47:37
N12906	2019-11-15 17:04:46
N12910	2019-11-15 05:05:45
N12911	2019-11-09 16:33:37
N12915	2019-11-14 05:00:20
N12917	2019-11-09 06:41:10
N1292	2019-11-11 09:29:16
N12920	2019-11-13 04:38:23
N12921	2019-11-15 10:37:07
N12923	2019-11-13 03:57:44
N12924	2019-11-11 11:29:05
N12928	2019-11-14 08:40:09
N12929	2019-11-13 08:28:21
N1293	2019-11-13 11:29:03
N12931	2019-11-10 00:55:20
N12936	2019-11-12 14:39:09
N12938	2019-11-12 14:17:41
N1294	2019-11-09 00:28:45
N12940	2019-11-15 13:58:35
N12942	2019-11-12 06:56:42
N12946	2019-11-09 15:44:38
N12949	2019-11-11 12:13:19
N12954	2019-11-11 06:00:18
N12957	2019-11-09 07:19:05
N12959	2019-11-15 17:04:46
N12968	2019-11-11 08:22:50
N12969	2019-11-11 15:22:14
N12970	2019-11-10 07:25:10
N12973	2019-11-15 19:05:55
N12975	2019-11-14 10:04:06
N12976	2019-11-13 13:46:17
N12977	2019-11-09 08:10:23
N12980	2019-11-15 11:51:33
N12981	2019-11-15 16:40:40
N12982	2019-11-13 09:55:20
N12984	2019-11-12 04:13:55
N12986	2019-11-10 06:49:59
N12992	2019-11-12 13:55:52
N12994	2019-11-11 11:56:24
N12995	2019-11-12 16:00:35
N12997	2019-11-11 07:14:14
N12998	2019-11-10 17:27:30
N12999	2019-11-14 08:18:02
N130	2019-11-13 19:30:57
N13004	2019-11-09 06:02:46
N13005	2019-11-13 19:09:40
N13006	2019-11-14 01:06:00
N13007	2019-11-15 09:28:23
N1301	2019-11-12 10:46:23
N13011	2019-11-12 06:55:46
N13014	2019-11-09 14:43:33
N13019	2019-11-10 16:50:05
N1302	2019-11-11 14:22:00
N13020	2019-11-11 12:36:27
N13022	2019-11-15 16:00:50
N13026	2019-11-12 16:01:13
N13027	2019-11-12 08:23:40
N13028	2019-11-12 13:15:38
N13034	2019-11-11 16:02:11
N13035	2019-11-11 08:20:59
N13036	2019-11-11 05:26:38
N13044	2019-11-09 00:49:15
N13045	2019-11-10 15:40:09
N13048	2019-11-12 15:41:20
N1305	2019-11-12 05:15:04
N13051	2019-11-09 19:26:08
N13053	2019-11-11 20:54:13
N13055	2019-11-15 06:59:11
N13056	2019-11-14 04:51:25
N13058	2019-11-15 05:25:16
N13059	2019-11-09 06:43:23
N13063	2019-11-14 16:11:49
N13066	2019-11-11 13:30:36
N13068	2019-11-13 17:50:33
N1307	2019-11-15 06:59:11
N13070	2019-11-11 13:20:42
N13071	2019-11-14 17:30:33
N13073	2019-11-12 13:28:37
N13077	2019-11-09 01:26:44
N13078	2019-11-10 05:45:45
N1308	2019-11-14 04:49:40
N13080	2019-11-14 20:37:14
N13085	2019-11-13 17:39:49
N13087	2019-11-13 17:00:09
N13090	2019-11-13 17:08:07
N13093	2019-11-11 05:58:25
N13094	2019-11-13 15:24:46
N13097	2019-11-11 07:44:25
N13099	2019-11-09 15:36:56
N131	2019-11-14 16:10:44
N1310	2019-11-15 05:00:09
N13103	2019-11-12 13:43:16
N13105	2019-11-12 16:04:02
N13107	2019-11-15 03:42:06
N13108	2019-11-10 13:41:49
N13112	2019-11-13 03:54:07
N13114	2019-11-14 20:38:47
N13117	2019-11-09 05:10:52
N13118	2019-11-13 21:19:32
N1312	2019-11-09 08:12:21
N13120	2019-11-12 11:40:26
N13121	2019-11-11 14:22:00
N13124	2019-11-14 03:27:13
N13127	2019-11-14 05:15:45
N1313	2019-11-14 17:06:18
N13130	2019-11-10 16:05:36
N13131	2019-11-13 10:41:48
N13132	2019-11-09 07:52:58
N13133	2019-11-11 12:24:52
N13134	2019-11-14 11:50:28
N13135	2019-11-14 08:41:49
N13141	2019-11-13 03:46:22
N13146	2019-11-10 05:37:07
N13152	2019-11-09 01:29:13
N13158	2019-11-13 15:52:58
N13161	2019-11-11 11:01:53
N13162	2019-11-14 10:18:43
N13163	2019-11-11 08:42:15
N13165	2019-11-11 16:30:40
N13166	2019-11-14 16:17:51
N13168	2019-11-09 04:28:20
N1317	2019-11-12 17:31:15
N13171	2019-11-12 05:32:39
N13175	2019-11-11 10:08:00
N13176	2019-11-09 00:16:38
N13178	2019-11-11 10:27:18
N13187	2019-11-14 19:52:29
N1319	2019-11-13 16:18:46
N13191	2019-11-13 13:46:25
N13198	2019-11-14 10:30:36
N13201	2019-11-12 17:50:04
N13210	2019-11-13 12:45:35
N13212	2019-11-13 09:45:37
N13214	2019-11-09 02:26:29
N13216	2019-11-14 18:06:46
N13219	2019-11-15 06:05:28
N1322	2019-11-09 11:59:19
N13220	2019-11-12 14:06:42
N13221	2019-11-11 12:07:30
N13224	2019-11-11 08:49:22
N13227	2019-11-14 11:34:06
N13229	2019-11-14 14:21:30
N1323	2019-11-14 19:57:13
N13232	2019-11-11 08:25:08
N13234	2019-11-12 11:40:23
N13235	2019-11-12 16:04:21
N1324	2019-11-13 07:00:26
N13246	2019-11-10 23:49:17
N1325	2019-11-12 05:51:42
N13250	2019-11-09 09:55:52
N13251	2019-11-09 13:23:32
N13259	2019-11-10 18:10:46
N13261	2019-11-14 16:46:45
N13262	2019-11-15 15:05:05
N13263	2019-11-11 08:43:56
N13265	2019-11-11 13:42:33
N13267	2019-11-11 19:50:26
N1327	2019-11-11 18:51:17
N13270	2019-11-14 21:58:42
N13272	2019-11-15 07:21:38
N13274	2019-11-11 09:36:23
N13280	2019-11-12 19:34:29
N13286	2019-11-11 05:02:48
N13288	2019-11-13 05:51:12
N1329	2019-11-13 06:43:40
N13290	2019-11-11 14:55:53
N13297	2019-11-14 03:32:09
N13299	2019-11-10 06:48:09
N133	2019-11-12 05:28:35
N1330	2019-11-15 04:55:02
N13303	2019-11-09 00:36:31
N13311	2019-11-09 21:06:59
N13314	2019-11-13 19:59:29
N13319	2019-11-10 13:54:16
N13320	2019-11-13 03:43:15
N13321	2019-11-09 12:17:39
N13322	2019-11-11 10:16:55
N13323	2019-11-12 22:44:02
N13324	2019-11-15 01:23:52
N13327	2019-11-11 13:17:37
N13328	2019-11-09 09:20:40
N13333	2019-11-10 02:50:45
N13337	2019-11-09 02:04:34
N13338	2019-11-13 05:21:35
N13341	2019-11-10 18:36:23
N13343	2019-11-09 03:18:21
N13347	2019-11-14 18:04:01
N13353	2019-11-15 06:58:04
N13354	2019-11-12 04:55:24
N13355	2019-11-09 02:22:23
N1336	2019-11-15 15:26:52
N13369	2019-11-09 22:18:15
N13370	2019-11-12 12:07:41
N13373	2019-11-12 07:18:21
N13374	2019-11-09 07:00:52
N13378	2019-11-11 04:28:48
N13382	2019-11-12 12:29:43
N13391	2019-11-09 12:06:11
N13392	2019-11-12 12:37:16
N134	2019-11-12 18:16:40
N13403	2019-11-12 03:50:38
N13406	2019-11-09 03:32:34
N13407	2019-11-13 14:06:00
N13408	2019-11-14 16:04:31
N13409	2019-11-14 05:00:34
N13416	2019-11-09 05:12:18
N13419	2019-11-12 12:22:57
N13421	2019-11-10 22:18:48
N13423	2019-11-09 01:09:43
N13425	2019-11-13 13:20:58
N13426	2019-11-11 05:37:49
N1343	2019-11-11 07:07:02
N13430	2019-11-10 18:07:23
N13437	2019-11-09 11:23:50
N13439	2019-11-15 07:19:17
N1344	2019-11-14 06:21:10
N13445	2019-11-11 08:25:05
N13455	2019-11-13 11:57:03
N13456	2019-11-10 08:17:17
N13457	2019-11-09 14:16:05
N13460	2019-11-12 03:36:17
N13461	2019-11-09 07:09:01
N13464	2019-11-15 04:12:57
N13467	2019-11-10 07:17:25
N13471	2019-11-12 20:56:12
N13476	2019-11-10 03:46:54
N1348	2019-11-11 04:53:16
N13486	2019-11-09 00:03:28
N13491	2019-11-14 21:36:02
N13497	2019-11-10 08:14:04
N13498	2019-11-15 10:10:12
N13503	2019-11-11 22:01:10
N13510	2019-11-11 08:11:39
N13514	2019-11-11 04:12:23
N13519	2019-11-13 07:38:03
N1352	2019-11-13 04:53:04
N13520	2019-11-11 06:03:09
N13521	2019-11-14 07:26:26
N13522	2019-11-10 18:38:59
N13525	2019-11-13 19:37:14
N1353	2019-11-15 18:41:00
N13533	2019-11-13 09:35:57
N13538	2019-11-14 00:38:19
N13539	2019-11-09 00:36:31
N13540	2019-11-13 03:40:21
N13543	2019-11-09 15:00:08
N13544	2019-11-13 02:28:01
N13546	2019-11-12 12:27:15
N13547	2019-11-10 08:38:39
N13548	2019-11-12 10:13:43
N1355	2019-11-09 03:35:28
N13550	2019-11-12 14:18:22
N13553	2019-11-13 07:57:21
N13554	2019-11-13 07:30:53
N13555	2019-11-11 10:23:16
N13556	2019-11-14 16:04:31
N13560	2019-11-14 13:54:15
N13565	2019-11-09 09:34:07
N13568	2019-11-15 11:26:31
N1357	2019-11-13 14:01:19
N13570	2019-11-11 04:32:14
N13573	2019-11-15 02:23:24
N13574	2019-11-11 04:27:04
N13575	2019-11-10 05:53:08
N13576	2019-11-09 00:19:15
N13577	2019-11-09 08:08:32
N13579	2019-11-12 16:02:01
N13580	2019-11-09 05:27:49
N13583	2019-11-14 05:29:59
N13585	2019-11-09 06:46:49
N13590	2019-11-11 05:16:20
N13591	2019-11-11 12:11:42
N13596	2019-11-13 10:19:44
N13599	2019-11-15 02:23:27
N136	2019-11-11 05:43:39
N1360	2019-11-14 21:58:42
N13601	2019-11-15 04:45:39
N13604	2019-11-13 13:06:36
N13606	2019-11-11 14:28:59
N1361	2019-11-13 06:15:36
N13610	2019-11-12 11:09:58
N13611	2019-11-12 07:23:22
N13612	2019-11-12 17:32:41
N13614	2019-11-13 18:42:34
N13615	2019-11-10 10:08:37
N13616	2019-11-12 10:32:59
N13618	2019-11-09 17:02:30
N13620	2019-11-13 21:19:32
N13625	2019-11-14 02:31:59
N13626	2019-11-15 15:10:40
N13628	2019-11-14 15:20:17
N13633	2019-11-12 17:11:55
N13637	2019-11-14 11:30:35
N1364	2019-11-14 17:03:18
N13640	2019-11-15 18:25:52
N13645	2019-11-09 22:07:12
N13646	2019-11-09 10:17:27
N13648	2019-11-09 00:36:31
N13649	2019-11-12 02:39:42
N13652	2019-11-11 09:26:30
N13655	2019-11-11 14:05:48
N13657	2019-11-13 05:31:44
N13658	2019-11-09 00:59:42
N13660	2019-11-10 22:52:15
N13661	2019-11-12 19:58:58
N13665	2019-11-13 06:48:42
N13668	2019-11-12 06:29:08
N1367	2019-11-09 16:50:50
N13671	2019-11-14 16:25:54
N13675	2019-11-12 18:52:22
N13680	2019-11-11 09:01:36
N13681	2019-11-14 05:52:19
N13683	2019-11-14 18:00:04
N13684	2019-11-10 11:58:32
N13685	2019-11-13 07:07:17
N13687	2019-11-11 12:50:04
N13689	2019-11-09 02:05:18
N1369	2019-11-15 13:30:30
N13690	2019-11-13 18:59:02
N13691	2019-11-10 21:07:24
N13696	2019-11-12 16:57:09
N13698	2019-11-11 17:20:09
N13702	2019-11-13 16:32:42
N13704	2019-11-15 15:22:09
N13707	2019-11-09 12:17:39
N13708	2019-11-10 05:32:24
N13709	2019-11-14 16:03:00
N1371	2019-11-15 05:07:38
N13716	2019-11-09 16:01:16
N1372	2019-11-14 16:19:15
N13721	2019-11-09 02:11:16
N13723	2019-11-09 20:53:49
N13726	2019-11-09 01:07:12
N13727	2019-11-09 00:31:12
N13729	2019-11-14 06:35:10
N13730	2019-11-11 04:52:18
N13731	2019-11-09 19:06:50
N13732	2019-11-14 09:38:41
N13736	2019-11-13 12:28:12
N13738	2019-11-14 20:38:47
N1375	2019-11-15 17:47:56
N13752	2019-11-10 13:05:20
N13753	2019-11-09 02:40:20
N13756	2019-11-09 04:06:27
N1376	2019-11-10 13:50:45
N13763	2019-11-09 12:29:01
N13764	2019-11-12 10:37:00
N13766	2019-11-09 02:46:31
N13770	2019-11-14 04:41:53
N13785	2019-11-12 07:19:40
N13790	2019-11-11 17:12:05
N13793	2019-11-10 08:38:18
N138	2019-11-09 11:40:18
N1380	2019-11-11 20:24:36
N13801	2019-11-10 16:29:53
N13806	2019-11-13 06:06:25
N13810	2019-11-09 07:52:58
N13815	2019-11-11 13:52:48
N13816	2019-11-10 16:10:03
N13817	2019-11-09 12:24:48
N1382	2019-11-09 19:01:36
N13822	2019-11-10 16:11:40
N13825	2019-11-10 16:36:22
N13827	2019-11-11 16:17:10
N13829	2019-11-13 04:31:35
N13832	2019-11-09 02:20:50
N13833	2019-11-09 04:40:26
N13834	2019-11-14 11:45:49
N13837	2019-11-14 19:09:39
N13838	2019-11-09 00:57:46
N1385	2019-11-09 06:05:10
N13852	2019-11-12 17:12:03
N13854	2019-11-14 05:53:34
N13856	2019-11-13 19:47:52
N13862	2019-11-09 06:04:55
N13864	2019-11-14 07:11:59
N13865	2019-11-15 03:34:54
N1387	2019-11-09 06:49:28
N13871	2019-11-14 07:53:54
N13876	2019-11-09 05:59:57
N13877	2019-11-12 10:06:31
N13879	2019-11-09 05:24:24
N13880	2019-11-09 06:46:06
N13886	2019-11-12 07:37:01
N13887	2019-11-14 20:39:20
N13888	2019-11-10 20:30:33
N1389	2019-11-10 06:31:32
N13891	2019-11-13 10:24:07
N13892	2019-11-11 12:34:46
N13893	2019-11-09 07:52:58
N13898	2019-11-15 11:38:27
N13899	2019-11-12 06:26:59
N13902	2019-11-11 16:24:26
N13903	2019-11-09 17:43:39
N13905	2019-11-13 21:43:45
N13907	2019-11-12 16:26:12
N1391	2019-11-13 07:29:07
N13910	2019-11-09 12:29:01
N13916	2019-11-15 03:32:50
N13919	2019-11-12 08:02:12
N13922	2019-11-10 15:52:15
N13930	2019-11-11 05:22:17
N13932	2019-11-12 16:14:37
N13933	2019-11-09 01:06:09
N13934	2019-11-12 15:13:27
N13936	2019-11-14 05:08:57
N1394	2019-11-15 03:52:46
N13941	2019-11-15 02:50:05
N13944	2019-11-09 04:50:10
N13947	2019-11-13 07:08:51
N13951	2019-11-15 12:37:27
N13954	2019-11-09 04:29:43
N1396	2019-11-14 16:01:11
N13960	2019-11-14 04:27:11
N13964	2019-11-14 19:19:37
N13967	2019-11-11 12:52:12
N13969	2019-11-14 08:01:30
N1397	2019-11-14 07:57:09
N13970	2019-11-12 07:59:53
N13971	2019-11-09 11:23:50
N13974	2019-11-09 00:31:17
N13975	2019-11-10 07:41:42
N13979	2019-11-12 04:53:30
N13980	2019-11-13 19:33:50
N13981	2019-11-11 23:39:58
N13983	2019-11-12 15:31:24
N13984	2019-11-11 10:02:34
N13986	2019-11-11 09:54:06
N13987	2019-11-12 08:12:59
N13989	2019-11-09 05:29:43
N13990	2019-11-09 03:13:15
N13992	2019-11-10 13:12:37
N14	2019-11-11 09:14:41
N14003	2019-11-14 22:09:26
N14008	2019-11-13 11:23:13
N1401	2019-11-10 09:09:18
N14011	2019-11-12 16:11:49
N14021	2019-11-13 11:48:57
N14024	2019-11-09 18:01:01
N14025	2019-11-15 15:34:56
N14029	2019-11-13 04:01:56
N14032	2019-11-11 09:53:26
N14035	2019-11-10 07:50:01
N14036	2019-11-09 07:16:32
N14043	2019-11-13 13:20:05
N14045	2019-11-11 04:45:35
N14047	2019-11-13 10:11:06
N14048	2019-11-11 13:08:13
N14049	2019-11-15 04:25:56
N1405	2019-11-13 20:06:29
N14050	2019-11-14 17:37:27
N14052	2019-11-09 17:44:48
N14054	2019-11-15 04:21:49
N14056	2019-11-14 03:43:52
N14057	2019-11-15 06:16:18
N14061	2019-11-11 11:59:20
N1407	2019-11-11 09:11:43
N14070	2019-11-12 10:16:25
N14073	2019-11-10 19:55:04
N14074	2019-11-12 18:41:01
N14075	2019-11-11 05:52:01
N14076	2019-11-15 00:31:58
N14077	2019-11-09 07:31:09
N1408	2019-11-09 00:06:44
N14083	2019-11-13 20:46:47
N14087	2019-11-10 22:03:49
N14089	2019-11-12 17:23:40
N14093	2019-11-12 03:22:50
N14097	2019-11-13 07:22:42
N141	2019-11-14 11:14:46
N1410	2019-11-13 02:15:42
N14104	2019-11-15 11:54:45
N1411	2019-11-11 07:25:09
N14110	2019-11-11 06:43:32
N14116	2019-11-12 23:38:00
N14119	2019-11-11 12:24:52
N1412	2019-11-12 10:08:59
N14125	2019-11-09 01:18:49
N14128	2019-11-12 16:35:19
N14129	2019-11-14 10:43:21
N1413	2019-11-14 05:56:50
N14130	2019-11-09 10:17:27
N14132	2019-11-15 15:26:52
N1414	2019-11-13 10:25:07
N14145	2019-11-11 16:05:44
N14147	2019-11-10 05:11:18
N14152	2019-11-09 06:20:14
N14154	2019-11-15 16:31:56
N14157	2019-11-11 12:42:44
N14158	2019-11-12 19:01:17
N14159	2019-11-14 22:12:43
N1416	2019-11-10 11:33:11
N14161	2019-11-14 06:00:17
N14164	2019-11-09 00:03:28
N14165	2019-11-11 04:16:26
N14166	2019-11-09 15:08:51
N14169	2019-11-13 22:31:06
N1417	2019-11-13 11:15:16
N14170	2019-11-13 13:10:56
